2013-07-01,旧城,66660.54,599,344754986,5171.8
2013-07-01,龙塘,22714.24,251,110519656,4865.66
2013-07-01,石角,22465.46,254,133855008,5958.26
2013-07-01,新城,88402.13,785,559748871.5,6331.85
2013-07-01,源潭,1603.37,19,3909134,2438.07
2013-06-01,旧城,73102.47,675,386392222,5285.62
2013-06-01,龙塘,11715.66,107,59756012,5100.52
2013-06-01,石角,43146.51,407,266939170,6186.81
2013-06-01,新城,84248.13,730,491846013,5838.06
2013-06-01,源潭,1204.91,8,5574495,4626.48
2013-05-01,旧城,71613.29,678,375033325,5236.92
2013-05-01,龙塘,31479.1,314,151794077,4822.06
2013-05-01,石角,54318.93,591,334509697,6158.25
2013-05-01,新城,123651.77,1135,754810526.75,6104.32
2013-05-01,源潭,4569.76,18,9809176,2146.54
2013-04-01,附城,382.69,4,1961800,5126.34
2013-04-01,旧城,58408.09,674,308959111,5289.66
2013-04-01,龙塘,14741.4,135,77672212,5268.98
2013-04-01,石角,65880.72,694,393775772,5977.1
2013-04-01,新城,76908.55,820,481386538,6259.21
2013-04-01,源潭,810.12,7,2367015,2921.81
2011-11-01,附城,1587.15,30,8961111,5646.04
2011-11-01,旧城,44611.22,387,257456262,5771.11
2011-11-01,龙塘,52702.13,461,227368148.8,4314.21
2011-11-01,石角,31358.89,307,192521412,6139.29
2011-11-01,新城,45087.07,508,305330220,6772.01
2011-11-01,源潭,5769.67,63,13596148,2356.49
2011-10-01,附城,316.4,4,1380675,4363.7
2011-10-01,旧城,46162.22,417,248907807,5392.02
2011-10-01,龙塘,10874.85,105,40863573,3757.62
2011-10-01,石角,46800.34,525,241921935,5169.23
2011-10-01,新城,102717.6,1023,682783623,6647.19
2011-10-01,源潭,4458.42,47,10861975,2436.28
2011-09-01,附城,1072.77,13,4502704,4197.27
2011-09-01,旧城,21454.86,204,105002904,4894.13
2011-09-01,龙塘,4667.69,46,15088462,3232.53
2011-09-01,石角,52158.44,652,234424024,4494.46
2011-09-01,新城,89760.45,890,593341521,6610.28
2011-09-01,源潭,3416.73,36,7809628,2285.7
2011-08-01,附城,1580.8,16,5336026,3375.52
